Date,nsei,nsei_lag1,nasdaq,nasdaq1,hsi,nikkei,hsi_adv,nikkei_adv,Price
27-09-2016,-37.70019599999978,-59.0,-21.549804000000222,51.52978499999972,-198.8007800000014,-316.53905999999915,99.70117000000027,114.08006999999998,8748.900391
28-09-2016,81.5,-37.70019599999978,58.54980400000022,5.819824999999582,99.70117000000027,114.08006999999998,372.8691400000025,101.31055000000197,8711.200195
29-09-2016,-211.20019499999944,81.5,-1.4199209999997038,-42.160157000000254,372.8691400000025,101.31055000000197,-393.31055000000197,-131.8515600000028,8792.700195
30-09-2016,84.65039099999922,-211.20019499999944,-22.439941999999974,23.12988299999961,-393.31055000000197,-131.8515600000028,217.54102000000057,91.58007999999973,8581.5
03-10-2016,103.84960900000078,84.65039099999922,11.419922000000042,0.5800779999999577,217.54102000000057,91.58007999999973,12.519530000001396,95.48047000000224,8666.150391
04-10-2016,36.34960900000078,103.84960900000078,13.200195000000349,-23.830078000000867,12.519530000001396,95.48047000000224,-45.43945000000167,126.38086000000112,8770.0
05-10-2016,-37.64941400000134,36.34960900000078,-8.210449000001063,10.740235000000212,-45.43945000000167,126.38086000000112,239.5,125.70897999999943,8806.349609
06-10-2016,-47.0,-37.64941400000134,1.310059000000365,0.26025399999980436,239.5,125.70897999999943,89.53905999999915,-30.480470000002242,8768.700195
07-10-2016,13.649414000001343,-47.0,8.330077999999958,-22.52001999999993,89.53905999999915,-30.480470000002242,64.89062000000195,53.19140999999945,8721.700195
10-10-2016,-63.84960900000078,13.649414000001343,3.540038999999524,10.209961000000476,89.53905999999915,-30.480470000002242,64.89062000000195,53.19140999999945,8735.349609
13-10-2016,-77.5,-63.84960900000078,-47.610351000000264,13.030273000000307,-86.53905999999915,73.08984000000055,-180.41992000000027,-172.78125,8671.5
14-10-2016,18.95019499999944,-77.5,40.959960999999566,-27.099609999999302,-180.41992000000027,-172.78125,44.57811999999831,120.8007800000014,8594.0
17-10-2016,-56.90038999999888,18.95019499999944,-27.569824999999582,-13.870116999999482,44.57811999999831,120.8007800000014,-34.33984000000055,-9.52929000000222,8612.950195
18-10-2016,141.45019499999944,-56.90038999999888,41.62988300000052,-11.479980000000069,-34.33984000000055,-9.52929000000222,263.6015600000028,90.59961000000112,8556.049805
19-10-2016,-4.1503909999992175,141.45019499999944,-14.989746000000196,6.080077999999958,263.6015600000028,90.59961000000112,18.87890999999945,46.44922000000224,8697.5
20-10-2016,15.25,-4.1503909999992175,-2.1298829999996087,3.6298829999996087,18.87890999999945,46.44922000000224,18.87890999999945,284.3906199999983,8693.349609
21-10-2016,1.25,15.25,0.44970699999976205,18.75,18.87890999999945,284.3906199999983,18.87890999999945,-67.18945000000167,8708.599609
24-10-2016,11.850585999998657,1.25,51.660157000000254,19.520018999999593,18.87890999999945,-67.18945000000167,150.05859000000055,82.07031000000279,8709.849609
25-10-2016,-64.40038999999888,11.850585999998657,16.160155999999915,-23.07031300000017,150.05859000000055,82.07031000000279,-185.54881999999998,30.39843999999721,8721.700195
26-10-2016,-50.20019599999978,-64.40038999999888,-50.07031300000017,-6.12988200000018,-185.54881999999998,30.39843999999721,-48.95118000000002,17.361330000003363,8657.299805
27-10-2016,17.900390999999217,-50.20019599999978,15.790038999999524,-56.219725999999355,-48.95118000000002,17.361330000003363,-258.35937000000195,101.85936999999831,8607.099609
28-10-2016,28.150390999999217,17.900390999999217,-68.48974599999929,-13.60009700000046,-258.35937000000195,101.85936999999831,-243.00977000000057,-87.35936999999831,8625.0
01-11-2016,-110.35058599999866,28.150390999999217,-5.319824000000153,-46.189941999999974,169.24023999999918,19.64842999999746,-69.0,-142.53905999999915,8653.150391
02-11-2016,-42.95019599999978,-110.35058599999866,-52.49023500000021,-41.709960999999566,-69.0,-142.53905999999915,-237.50976999999693,-273.5,8542.799805
03-11-2016,3.75,-42.95019599999978,-42.57958999999937,-46.290039000000434,-237.50976999999693,-142.53905999999915,-97.01172000000224,-273.5,8499.849609
04-11-2016,32.15039099999922,3.75,-70.29003900000043,11.959961000000476,-97.01172000000224,-273.5,71.17188000000169,161.52929999999833,8503.599609
07-11-2016,4.25,32.15039099999922,94.58007800000087,37.17968799999926,71.17188000000169,161.52929999999833,299.1992199999986,116.66992000000027,8535.75
08-11-2016,-472.5,4.25,26.0,38.5,299.1992199999986,116.66992000000027,66.4101499999997,39.25,8540.0
09-11-2016,488.0996090000008,-472.5,-11.130371000000196,107.20996099999957,66.4101499999997,39.25,-199.58007999999973,-719.0898399999969,8067.5
10-11-2016,-98.94921800000157,488.0996090000008,139.62011699999948,-74.68017500000042,-199.58007999999973,-719.0898399999969,-226.27928999999858,963.75,8555.599609
11-11-2016,-171.80078199999843,-98.94921800000157,-91.66015599999992,45.290039000000434,-226.27928999999858,963.75,-278.23047000000224,-59.119150000002264,8456.650391
15-11-2016,-79.19921800000157,-171.80078199999843,-4.979980000000069,34.2700190000005,-73.33007999999973,222.73047000000224,169.08007999999973,142.2890699999989,8284.849609
16-11-2016,-100.55029299999842,-79.19921800000157,12.390136000000894,40.839843999999175,169.08007999999973,142.2890699999989,-269.91015999999945,-65.90038999999888,8205.650391
17-11-2016,-7.5502930000011474,-100.55029299999842,41.32958999999937,38.90039100000013,-269.91015999999945,-65.90038999999888,69.16015999999945,257.60155999999915,8105.100098000001
18-11-2016,4.5502930000011474,-7.5502930000011474,45.90039100000013,-19.460449000001063,69.16015999999945,257.60155999999915,73.80859000000055,13.878899999999703,8097.549805
21-11-2016,-112.9501960000016,4.5502930000011474,-4.1904300000005605,32.08007800000087,73.80859000000055,13.878899999999703,178.6718800000017,52.960940000000846,8102.100098000001
22-11-2016,62.05029300000115,-112.9501960000016,47.97021500000028,1.600097999999889,178.6718800000017,52.960940000000846,210.6992199999986,238.72851999999693,7989.149901999999
23-11-2016,-39.4003900000007,62.05029300000115,-18.20019500000035,14.130371000000196,210.6992199999986,52.960940000000846,-127.5898500000003,238.72851999999693,8051.200195
24-11-2016,-3.849609999999302,-39.4003900000007,-18.20019500000035,14.130371000000196,-127.5898500000003,238.72851999999693,34.40039000000252,57.81054000000222,8011.799805
25-11-2016,72.69970699999885,-3.849609999999302,21.94042900000113,10.42968799999926,34.40039000000252,57.81054000000222,129.71875,-85.00976000000082,8007.950195
28-11-2016,50.89990300000045,72.69970699999885,-0.5703120000007402,-19.109862999999677,129.71875,-85.00976000000082,0.570319999998901,-38.949219999998604,8080.649901999999
29-11-2016,40.60009699999955,50.89990300000045,-16.939941999999974,8.939941999999974,0.570319999998901,-38.949219999998604,102.84961000000112,92.39843999999721,8131.549805
30-11-2016,71.8500980000008,40.60009699999955,20.37011799999982,-67.66992200000004,102.84961000000112,92.39843999999721,106.29100999999719,179.2109300000011,8172.149901999999
01-12-2016,-90.45019500000035,71.8500980000008,-67.47021500000028,-72.77001999999902,106.29100999999719,179.2109300000011,-211.81054999999833,-99.68944999999803,8244.0
02-12-2016,-64.79980499999965,-90.45019500000035,-74.85986299999968,6.62988200000018,-211.81054999999833,-99.68944999999803,-156.08984000000055,-85.63086000000112,8153.549805
05-12-2016,64.3999019999992,-64.79980499999965,34.560058000000026,25.310058999999455,-156.08984000000055,-85.63086000000112,113.5195300000014,107.27929999999833,8088.75
06-12-2016,15.25,64.3999019999992,34.160156000000825,15.259765999999217,113.5195300000014,107.27929999999833,110.86132999999973,-22.66015999999945,8153.149901999999
07-12-2016,-16.299803999998403,15.25,4.92968799999926,71.08984399999918,110.86132999999973,-22.66015999999945,222.25,239.65039000000252,8168.399901999999
08-12-2016,119.60009699999864,-16.299803999998403,71.47998000000007,23.209961000000476,222.25,239.65039000000252,-261.5410200000006,165.79101999999693,8152.100098000001
09-12-2016,-41.04980400000022,119.60009699999864,41.959961000000476,8.390136999999413,-261.5410200000006,165.79101999999693,94.42969000000085,343.83984000000055,8271.700195
12-12-2016,-34.5,-41.04980400000022,-7.889648000000307,-15.680175999999847,94.42969000000085,343.83984000000055,-452.6503900000025,-63.06053999999858,8230.650391
13-12-2016,33.199218000001565,-34.5,5.349608999999873,30.260253999999804,-452.6503900000025,-63.06053999999858,189.09180000000197,149.25,8196.150391
14-12-2016,-100.94970700000158,33.199218000001565,32.12011699999948,-29.020018999999593,189.09180000000197,149.25,-339.0,57.68944999999803,8229.349609
15-12-2016,49.80029300000115,-100.94970700000158,-22.180175000000418,13.340332000000672,-339.0,57.68944999999803,-261.3300799999997,110.69141000000309,8128.399901999999
16-12-2016,-52.20019500000035,49.80029300000115,24.310058000000936,-30.659668000000238,-261.3300799999997,110.69141000000309,-50.54102000000057,-92.55079000000114,8178.200195
19-12-2016,-15.399901999999202,-52.20019500000035,-26.619628999999804,16.239745999999286,-50.54102000000057,-92.55079000000114,-178.23045999999886,22.0,8126.0
20-12-2016,-4.75,-15.399901999999202,32.32958999999937,10.410155999999915,-178.23045999999886,22.0,3.28125,179.43945999999778,8110.600098000001
21-12-2016,-62.0,-4.75,9.100097999999889,-11.199706999999762,3.28125,179.43945999999778,29.330069999999978,-150.4296899999972,8105.850098000001
22-12-2016,-71.3500980000008,-62.0,-10.620117000000391,-24.589843999999175,29.330069999999978,-150.4296899999972,-246.44140000000334,-2.4394500000016706,8043.850098000001
23-12-2016,-7.3999019999992015,-71.3500980000008,-30.25,20.930175000000418,-246.44140000000334,-150.4296899999972,8.919920000000275,-2.4394500000016706,7972.5
26-12-2016,-50.05029300000115,-7.3999019999992015,-30.25,20.930175000000418,-246.44140000000334,-2.4394500000016706,8.919920000000275,-40.980469999998604,7965.100098000001
27-12-2016,132.5,-50.05029300000115,29.0,16.680175000000418,-246.44140000000334,-40.980469999998604,8.919920000000275,38.679690000000846,7915.049805
28-12-2016,-16.949706999998853,132.5,26.680175000000418,-58.87988199999927,8.919920000000275,38.679690000000846,28.33984000000055,-91.07032000000254,8047.549805
29-12-2016,89.0498039999984,-16.949706999998853,-59.93017500000042,-5.419921999999133,28.33984000000055,-91.07032000000254,227.8711000000003,-303.3593699999983,8030.600098000001
30-12-2016,90.44970700000158,89.0498039999984,2.660156000000825,-57.04980499999965,227.8711000000003,-303.3593699999983,174.44922000000224,301.0,8119.649901999999
02-01-2017,-14.049804000000222,90.44970700000158,2.660156000000825,-57.04980499999965,227.8711000000003,-303.3593699999983,174.44922000000224,301.0,8210.099609
03-01-2017,6.600585999998657,-14.049804000000222,-14.549804999999651,3.4599609999995664,174.44922000000224,-303.3593699999983,207.72069999999803,301.0,8196.049805
04-01-2017,24.0,6.600585999998657,15.290038999999524,36.089844000000085,207.72069999999803,301.0,101.56055000000197,303.4199200000003,8202.650391
05-01-2017,55.199218000001565,24.0,33.4799809999995,13.549804000000222,101.56055000000197,303.4199200000003,280.64842999999746,-208.54882999999973,8226.650391
06-01-2017,-22.5,55.199218000001565,24.689941000000545,21.979981000000407,280.64842999999746,-208.54882999999973,-22.17967999999746,21.27929999999833,8281.849609
09-01-2017,3.350585999998657,-22.5,28.5,4.239746000000196,-22.17967999999746,-208.54882999999973,0.06053999999858206,21.27929999999833,8259.349609
10-01-2017,65.09961000000112,3.350585999998657,8.959961000000476,15.27978499999972,0.06053999999858206,21.27929999999833,254.8398500000003,-56.18944999999803,8262.700195
11-01-2017,63.25,65.09961000000112,14.180175999999847,12.92968699999983,254.8398500000003,-56.18944999999803,140.4296800000011,-58.45118000000002,8327.799805
12-01-2017,66.60058599999866,63.25,-8.160155999999915,4.930175000000418,140.4296800000011,-58.45118000000002,-76.86914000000252,-125.21875,8391.049805
13-01-2017,-66.70019599999978,66.60058599999866,15.009764999999788,16.550293000000238,-76.86914000000252,-125.21875,15.789070000002539,44.16015999999945,8457.650391
16-01-2017,24.09961000000112,-66.70019599999978,15.009764999999788,16.550293000000238,15.789070000002539,44.16015999999945,-75.49024000000281,-180.68164000000252,8390.950195
17-01-2017,-11.200195999999778,24.09961000000112,-2.409668000000238,-16.430175999999847,-75.49024000000281,-180.68164000000252,69.46094000000085,-284.48827999999776,8415.049805
18-01-2017,14.550781999998435,-11.200195999999778,-8.22021500000028,8.709961000000476,69.46094000000085,-284.48827999999776,215.0195300000014,328.8691399999989,8403.849609
19-01-2017,-14.050781999998435,14.550781999998435,13.669922000000952,-20.52978500000063,215.0195300000014,328.8691399999989,-137.8203100000028,-23.679690000000846,8418.400391
20-01-2017,-74.75,-14.050781999998435,-3.7397460000001956,-1.5400390000004336,-137.8203100000028,-23.679690000000846,-40.228519999996934,-120.70117000000027,8404.349609
23-01-2017,77.45019599999978,-74.75,-10.229980000000978,6.299804000000222,-40.228519999996934,-120.70117000000027,38.949219999998604,-121.02929999999833,8329.599609
24-01-2017,92.40038999999888,77.45019599999978,21.629883000000518,32.689940999999635,38.949219999998604,-121.02929999999833,101.15038999999888,273.81054999999833,8407.049805
25-01-2017,111.04980500000056,92.40038999999888,67.58984300000066,20.479980999999498,101.15038999999888,273.81054999999833,107.06055000000197,169.43945000000167,8499.450195
27-01-2017,25.04980500000056,111.04980500000056,-1.399902000000111,-4.100097999999889,165.68944999999803,192.8398500000003,-127.26952999999776,-82.23047000000224,8610.5
30-01-2017,-6.099610000001121,25.04980500000056,-29.020019999999022,-22.14990200000102,165.68944999999803,-82.23047000000224,-127.26952999999776,-225.9296899999972,8635.549805
31-01-2017,-59.10058599999866,-6.099610000001121,-42.989746000000196,21.919922000000042,165.68944999999803,-225.9296899999972,-127.26952999999776,-218.37890999999945,8629.450195
01-02-2017,154.40039099999922,-59.10058599999866,61.639648999998826,-11.859863999999106,-127.26952999999776,-218.37890999999945,97.58007999999973,225.81835999999748,8570.349609
02-02-2017,10.400390999999217,154.40039099999922,-27.359863999999106,9.050293000000238,97.58007999999973,225.81835999999748,-92.49023999999918,-156.04882999999973,8724.75
03-02-2017,50.29980400000022,10.400390999999217,23.580077999999958,16.040039999999863,-92.49023999999918,-156.04882999999973,22.318359999997483,72.98047000000224,8735.150391
06-02-2017,20.25,50.29980400000022,6.22021500000028,6.599609999999302,22.318359999997483,72.98047000000224,48.60157000000254,-225.6015600000028,8785.450195
07-02-2017,-31.15038999999888,20.25,17.909668000000238,-0.6396480000003066,48.60157000000254,-225.6015600000028,-3.130860000001121,107.04102000000057,8805.700195
08-02-2017,21.0,-31.15038999999888,-11.909668000000238,19.5,-3.130860000001121,107.04102000000057,248.75976000000082,-9.121100000000297,8774.549805
09-02-2017,16.799804000000222,21.0,25.069824999999582,27.160155999999915,248.75976000000082,-9.121100000000297,112.38085999999748,274.7011700000003,8795.549805
10-02-2017,7.450195999999778,16.799804000000222,38.14990200000011,7.959960999999566,112.38085999999748,274.7011700000003,18.62890999999945,297.0390699999989,8812.349609
13-02-2017,0.10058599999865692,7.450195999999778,27.020018999999593,10.770019999999931,18.62890999999945,297.0390699999989,30.759760000000824,-34.91991999999664,8819.799805
14-02-2017,-40.95019599999978,0.10058599999865692,3.3198249999995824,26.060058000000936,30.759760000000824,-34.91991999999664,76.66015999999945,-40.04883000000336,8819.900391
15-02-2017,-39.95019499999944,-40.95019599999978,21.390136000000894,41.540038999999524,76.66015999999945,-40.04883000000336,367.3613299999997,-7.201169999996637,8778.950195
16-02-2017,144.70019499999944,-39.95019499999944,45.10986399999911,-8.109863999999106,367.3613299999997,-7.201169999996637,-61.44140999999945,-202.86915000000226,8739.0
17-02-2017,-65.15038999999888,144.70019499999944,-15.699706999998853,31.270018999999593,-61.44140999999945,-202.86915000000226,-11.869139999998879,-67.4101499999997,8883.700195
20-02-2017,72.20019499999944,-65.15038999999888,-15.699706999998853,31.270018999999593,-11.869139999998879,-67.4101499999997,108.10938000000169,106.53905999999915,8818.549805
21-02-2017,40.84960900000078,72.20019499999944,42.890135999999984,15.75,108.10938000000169,106.53905999999915,-115.01954000000114,151.3515600000028,8890.75
22-02-2017,24.800781999998435,40.84960900000078,7.359864000000016,3.069823999999244,-115.01954000000114,151.3515600000028,63.0898500000003,-39.300780000001396,8931.599609
23-02-2017,-12.700195999999778,24.800781999998435,9.259764999999788,-31.310058000000936,63.0898500000003,-39.300780000001396,-6.570309999999154,-147.81053999999858,8956.400391
27-02-2017,-44.75,-12.700195999999778,32.709961000000476,26.859862999999677,-173.79883000000336,-101.59961000000112,10.830080000003363,64.16992000000027,8943.700195
28-02-2017,5.450195999999778,-44.75,17.75,-27.3500980000008,10.830080000003363,64.16992000000027,-103.41993000000002,32.259760000000824,8898.950195
01-03-2017,78.44921800000157,5.450195999999778,22.069824000000153,29.169921999999133,-103.41993000000002,32.259760000000824,195.25976999999693,397.8808599999975,8904.400391
02-03-2017,-99.34960900000078,78.44921800000157,22.14990299999863,-35.78955099999894,195.25976999999693,397.8808599999975,-426.1210899999969,-73.4804699999986,8982.849609
03-03-2017,31.599609000000783,-99.34960900000078,-42.739745999999286,16.47998000000007,-426.1210899999969,-73.4804699999986,-17.869150000002264,-142.1601499999997,8883.5
06-03-2017,62.65039099999922,31.599609000000783,-7.850097999999889,2.7602539999998044,-17.869150000002264,-142.1601499999997,29.859380000001693,-71.99023999999918,8915.099609
07-03-2017,-27.04980500000056,62.65039099999922,-10.299804999999651,-2.1899410000005446,29.859380000001693,-71.99023999999918,-3.0703100000027916,-28.66015000000334,8977.75
08-03-2017,-36.20019499999944,-27.04980500000056,2.319823999999244,-0.890135999999984,-3.0703100000027916,-28.66015000000334,40.490230000003066,34.53125,8950.700195
09-03-2017,39.20019499999944,-36.20019499999944,-3.770018999999593,4.140137000000323,40.490230000003066,34.53125,-132.7890600000028,101.65039000000252,8914.5
10-03-2017,137.95019599999978,39.20019499999944,32.49023399999987,-5.430175999999847,-132.7890600000028,101.65039000000252,108.32031000000279,101.02928999999858,8953.700195
14-03-2017,-4.800781999998435,137.95019599999978,-3.4101559999999154,-3.25,227.6992199999986,88.54882999999973,-165.92969000000085,-105.53905999999915,9091.650391
15-03-2017,42.800781999998435,-4.800781999998435,9.910155999999915,30.069824999999582,-165.92969000000085,-105.53905999999915,396.91015999999945,-70.0507800000014,9086.849609
16-03-2017,78.14941400000134,42.800781999998435,37.87988300000052,-7.1000970000013695,396.91015999999945,-70.0507800000014,274.1503900000025,52.19141000000309,9129.650391
17-03-2017,-40.84961000000112,78.14941400000134,-9.27978500000063,2.4199220000000423,274.1503900000025,52.19141000000309,-63.56055000000197,-94.3398500000003,9207.799805
20-03-2017,-33.0,-40.84961000000112,0.22998100000040722,2.719725999999355,-63.56055000000197,52.19141000000309,253.16015999999945,-94.3398500000003,9166.950195
21-03-2017,-86.75,-33.0,24.609862999999677,-129.58984400000008,253.16015999999945,-94.3398500000003,-229.40038999999888,-269.9316400000025,9133.950195
22-03-2017,1.5498050000005605,-86.75,-132.83007799999996,31.05029299999933,-229.40038999999888,-269.9316400000025,44.70897999999943,-97.77929999999833,9047.200195
23-03-2017,55.25,1.5498050000005605,21.72021500000028,5.37988199999927,44.70897999999943,-97.77929999999833,15.371100000000297,17.50977000000057,9048.75
24-03-2017,-10.54980500000056,55.25,27.020018999999593,-10.589843999999175,15.371100000000297,17.50977000000057,-160.72070999999778,-80.75977000000057,9104.0
27-03-2017,-11.95019499999944,-10.54980500000056,-63.0,64.04003900000043,-160.72070999999778,-80.75977000000057,93.4804699999986,173.4804699999986,9093.450195
28-03-2017,47.20019499999944,-11.95019499999944,60.16992200000004,38.64013699999941,93.4804699999986,173.4804699999986,141.49023999999918,57.708989999999176,9081.5
29-03-2017,13.899414000001343,47.20019499999944,38.85009799999989,22.199706999999762,141.49023999999918,57.708989999999176,-41.54102000000057,-65.95898999999918,9128.700195
30-03-2017,16.300781999998435,13.899414000001343,20.799804000000222,18.189941999999974,-41.54102000000057,-65.95898999999918,-123.58984000000055,19.59961000000112,9142.599609
31-03-2017,61.699218000001565,16.300781999998435,9.479980999999498,6.110351000001174,-123.58984000000055,19.59961000000112,-68.96875,-182.41992000000027,9158.900391
03-04-2017,43.800781999998435,61.699218000001565,11.689941000000545,-22.639648000000307,-68.96875,-182.41992000000027,134.38867000000027,-54.179690000000846,9220.599609
05-04-2017,-18.600585999998657,43.800781999998435,33.160156000000825,-47.439941999999974,134.38867000000027,-33.12109000000055,-60.539059999999154,-146.33007999999973,9264.400391
06-04-2017,-22.09961000000112,-18.600585999998657,-41.39990200000011,8.430175000000418,-60.539059999999154,-146.33007999999973,-63.40038999999888,-39.388670000000275,9245.799805
07-04-2017,1.899414000001343,-22.09961000000112,3.419920999999704,3.87011800000073,-63.40038999999888,-39.388670000000275,55.0,85.24023000000307,9223.700195
10-04-2017,-41.04980400000022,1.899414000001343,9.490235000000212,-2.5,55.0,85.24023000000307,-21.140630000001693,-82.66992000000027,9225.599609
11-04-2017,57.95019499999944,-41.04980400000022,-12.270019999999931,-4.390135999999984,-21.140630000001693,-82.66992000000027,-211.95897999999943,-125.45117000000027,9184.549805
12-04-2017,-40.0,57.95019499999944,-7.570311999999831,-27.42968800000017,-211.95897999999943,-125.45117000000027,104.50976000000082,-200.37890999999945,9242.5
13-04-2017,-57.75,-40.0,-35.21972699999969,-23.22021500000028,104.50976000000082,-200.37890999999945,94.75,140.18945999999778,9202.5
17-04-2017,18.25,-57.75,-6.82031200000074,35.24023400000078,104.50976000000082,-292.0703199999989,94.75,257.5410200000006,9144.75
18-04-2017,-50.79980500000056,18.25,17.040039000000434,10.880371000000196,94.75,257.5410200000006,-392.18945000000167,-170.0507800000014,9163.0
19-04-2017,-4.100585999998657,-50.79980500000056,35.84033199999976,-11.400391000000127,-392.18945000000167,-170.0507800000014,-24.96093999999721,119.06055000000197,9112.200195
20-04-2017,71.0,-4.100585999998657,13.439941000000545,28.90966799999933,-24.96093999999721,119.06055000000197,292.01952999999776,145.42967999999746,9108.099609
21-04-2017,-43.75,71.0,31.14990299999954,-8.5,292.01952999999776,145.42967999999746,42.72071000000142,298.56055000000197,9179.099609
24-04-2017,137.70019599999978,-43.75,60.939940999999635,3.859863000000587,42.72071000000142,298.56055000000197,19.019529999997758,-17.82031000000279,9135.349609
25-04-2017,63.15038999999888,137.70019599999978,24.20019500000035,21.330078000000867,19.019529999997758,-17.82031000000279,358.47070000000167,312.35937000000195,9273.049805
26-04-2017,22.950195999999778,63.15038999999888,23.959961000000476,-2.8901370000003226,358.47070000000167,312.35937000000195,99.84961000000112,20.669920000000275,9336.200195
